DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,b165,b166,b167,b168,b169,b170,b171,b172,b173,b174,b175,b176,b177,b178,b179,b180,b181,b182,b183,b184,b185,b186,b187,b188,b189,b190,b191,b192,b193,b194,b195,b196,b197,b198,b199
1688690318.134,2318.1336,3,0,437,437,145.10,2519,2566,15.72,18.89,978.00,37.58,341.59,22.47,48.01,3.01,267.69,39.05,600.00,1006.15,28.38,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,0,1,2,1,3,0,2,1,0,4,3,2,1,2,1,2,4,2,0,1,1,2,0,1,0,0,1,2,2,2,0,0,5,1,2,1,5,0,3,2,0,2,0,3,2,2,5,3,1,1,1,1,0,3,1,1,1,2,0,2,1,1,2,1,1,0,2,0,0,1,3,1,1,2,4,2,3,5,1,0,5,0,3,1,1,1,1,1,0,0,1,2,0,1,1,0,0,0,4,2,1,0,7,16,15,23,25,25,29,30,17,20,19,16,7,2,1,0,3,1,1,2,3,2,2,3,0,1,3,1,0,2,1,0,0,1,0,0,0,0,1,1,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690319.134,2319.1338,3,0,478,478,163.56,2521,2567,15.27,18.18,978.05,37.59,341.59,21.04,46.96,2.92,269.89,39.25,600.44,1006.59,28.36,11.40,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,2,0,0,0,5,2,1,3,1,3,1,2,2,1,0,1,2,3,3,3,2,1,0,1,1,2,3,0,2,0,1,2,2,1,2,4,2,2,2,1,0,3,1,0,2,2,1,3,2,2,1,3,2,1,2,2,2,1,2,2,4,0,0,2,1,0,2,2,1,3,2,0,1,0,4,1,1,4,2,4,2,3,3,3,3,0,3,2,1,3,0,0,0,1,0,1,0,1,0,1,0,1,1,2,3,6,15,20,23,25,27,21,23,32,27,22,24,8,1,0,1,1,0,1,1,0,2,3,2,4,0,2,0,1,3,0,2,1,0,1,0,1,0,0,0,0,3,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690320.133,2320.1334,3,0,424,424,146.93,2520,2569,16.56,18.37,978.02,37.60,341.59,22.61,46.83,2.89,269.89,39.09,599.12,1005.27,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,1,0,0,1,2,0,0,0,2,1,1,4,1,4,0,4,1,4,3,3,0,1,0,0,0,3,2,3,2,3,3,0,1,2,1,2,2,1,1,0,4,3,3,3,2,1,1,0,1,0,1,1,1,3,3,0,1,1,2,1,1,0,1,1,1,1,1,2,0,0,0,2,1,2,0,2,3,3,4,4,3,2,6,0,4,0,3,1,3,0,0,1,0,0,0,0,4,0,0,0,0,0,5,1,0,2,9,10,13,17,22,20,25,20,28,23,22,13,7,5,0,0,1,2,1,1,0,3,2,2,3,0,2,2,2,0,0,2,0,1,1,3,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690321.133,2321.1335,3,0,365,365,119.01,2520,2565,15.20,18.20,977.96,37.61,341.59,22.10,46.09,3.07,272.09,39.29,600.00,1006.15,28.23,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,1,1,1,0,0,0,3,1,1,1,0,1,0,1,0,0,1,2,0,1,2,0,3,2,3,1,1,2,3,0,4,0,0,0,1,1,2,2,4,2,3,3,2,3,1,1,1,0,1,1,0,2,4,1,0,0,3,1,0,3,0,0,1,1,2,0,1,1,1,3,1,0,2,2,2,3,4,3,1,2,1,1,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,2,2,7,8,9,18,10,21,26,20,21,22,21,16,15,8,2,0,2,1,0,0,1,1,2,1,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690322.134,2322.1338,3,0,492,492,169.73,2520,2565,15.02,24.11,977.92,37.62,341.59,19.94,47.73,2.90,272.53,39.15,599.12,1007.47,28.43,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,2,0,3,2,4,4,5,4,5,3,9,12,6,3,9,4,4,4,6,4,3,1,4,3,2,0,0,0,3,2,0,3,2,3,4,2,1,1,0,3,1,0,1,0,0,4,1,0,0,0,2,1,1,1,0,5,0,1,0,1,1,0,1,0,0,0,3,5,2,4,0,3,1,1,3,0,3,4,6,2,3,0,1,4,1,1,2,2,0,2,0,0,0,0,0,0,1,0,1,1,2,1,1,3,7,7,8,22,24,20,37,22,29,29,15,18,8,1,1,3,0,0,0,0,2,4,2,3,0,0,3,1,0,3,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690323.134,2323.1337,3,0,458,458,151.94,2522,2570,16.00,18.58,978.00,37.63,341.59,24.10,42.31,3.01,271.65,39.11,600.44,1006.15,28.41,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,0,0,0,1,2,3,1,2,1,4,3,2,1,2,1,1,2,7,3,3,5,1,1,2,0,5,0,4,0,2,2,0,2,0,1,2,1,3,1,0,3,0,2,2,1,1,1,1,2,1,1,3,2,2,3,1,4,1,4,0,0,1,2,1,0,1,1,2,0,3,1,5,1,2,2,1,4,4,3,1,2,3,5,1,2,3,1,2,1,3,1,0,0,0,0,1,0,1,2,2,1,4,8,13,12,13,25,26,24,30,18,23,30,13,8,2,1,0,1,2,0,1,1,0,0,2,4,3,1,2,3,1,2,0,1,1,0,1,0,0,1,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690324.134,2324.1339,3,0,441,441,151.99,2521,2570,16.17,18.84,977.96,37.63,341.60,24.51,48.46,2.90,272.97,39.09,600.44,1006.15,28.51,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,2,3,1,1,0,1,2,0,1,1,0,2,1,4,3,2,3,4,2,0,0,0,0,2,1,0,1,2,6,1,1,0,3,3,0,3,0,1,1,3,1,1,0,1,2,2,1,2,4,0,1,2,1,0,2,1,0,1,2,2,3,1,1,2,1,2,3,2,4,0,3,4,5,6,3,2,4,4,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,6,9,14,25,22,27,30,19,26,20,21,12,6,4,2,2,2,1,1,2,1,3,1,3,3,1,2,5,1,2,1,0,1,2,1,1,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690325.134,2325.1338,3,0,438,438,148.27,2520,2570,16.84,18.50,978.15,37.64,341.60,20.85,46.67,2.95,269.01,39.05,607.03,1006.59,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,1,0,2,2,5,0,4,0,0,1,1,1,1,1,2,2,0,2,3,1,1,0,2,0,1,1,0,1,2,5,1,2,3,0,3,1,0,2,1,1,0,2,2,2,2,0,3,3,2,2,1,1,3,1,1,1,2,1,1,3,1,0,1,0,0,2,1,2,2,1,3,1,5,4,3,1,3,3,0,5,1,2,1,1,1,0,2,3,0,0,0,0,1,0,0,1,0,3,7,6,9,15,24,23,28,30,20,25,22,27,12,6,2,0,0,1,1,2,2,1,0,1,2,1,0,0,2,3,5,3,2,4,2,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690326.133,2326.1334,3,0,423,423,144.09,2521,2567,15.03,18.42,978.05,37.64,341.60,24.56,49.75,2.94,272.09,39.07,599.56,1005.71,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,3,0,0,1,5,4,0,1,3,1,2,1,7,1,2,2,3,2,2,1,0,1,2,1,3,1,1,1,0,2,3,1,2,5,1,0,2,0,2,2,2,0,0,0,1,1,1,1,1,3,1,2,1,1,1,0,3,4,1,3,2,3,8,0,4,3,5,5,3,3,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,2,1,1,5,7,10,9,22,22,32,34,18,17,20,21,13,3,2,2,0,0,2,0,3,2,2,3,0,3,2,2,0,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690327.134,2327.1337,3,0,443,443,146.45,2523,2569,15.52,18.63,977.99,37.65,341.60,21.55,45.54,3.02,269.01,39.13,600.44,1006.59,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,1,1,3,1,1,5,2,1,2,5,2,2,4,2,4,1,1,0,0,1,2,3,1,1,1,2,1,2,3,1,1,0,1,5,1,1,0,3,0,1,2,0,1,1,1,2,1,2,1,1,0,1,1,2,0,1,6,0,2,1,0,2,2,0,2,3,3,3,4,2,4,1,1,2,0,2,1,1,2,2,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,4,9,15,23,25,25,39,27,27,26,22,14,8,2,3,1,0,1,2,1,1,0,0,1,0,0,2,1,0,0,2,0,3,1,2,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690328.134,2328.1335,3,0,415,415,143.68,2523,2572,16.29,18.76,978.00,37.65,341.60,24.69,49.36,2.89,273.41,39.07,599.56,1007.47,28.51,11.35,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,1,2,1,3,2,3,0,3,1,1,2,0,1,1,0,2,0,0,0,1,0,0,0,4,4,1,2,3,0,1,0,3,1,1,4,0,0,2,0,0,1,1,1,0,2,0,3,0,2,1,2,0,0,0,0,1,0,4,2,2,1,3,6,1,3,4,1,0,4,5,1,0,3,2,1,2,0,1,0,0,0,0,1,0,0,2,0,0,3,2,0,1,7,25,12,21,37,16,29,29,29,24,15,6,3,1,1,0,1,0,2,1,2,2,5,1,2,3,0,2,1,0,2,0,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690329.134,2329.1339,3,0,400,400,141.98,2519,2565,15.35,18.52,978.00,37.65,341.60,20.62,48.68,2.82,271.65,38.95,600.00,1006.59,28.43,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,1,1,2,2,0,2,2,1,2,1,4,3,2,3,3,3,0,0,2,4,1,1,0,3,2,1,0,1,2,2,1,3,0,0,2,0,2,2,1,1,2,1,1,0,1,4,0,0,0,2,1,0,2,3,4,1,0,3,1,2,0,2,0,4,2,1,0,0,2,1,1,0,1,0,2,1,1,3,1,4,0,1,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,1,1,0,4,5,3,8,12,17,28,32,18,24,28,27,17,12,5,1,1,3,0,2,0,2,2,0,2,2,1,0,0,1,2,2,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690330.134,2330.1335,3,0,416,416,139.59,2524,2572,15.83,19.38,978.00,37.66,341.60,22.52,46.66,2.98,271.21,39.07,600.44,1007.03,28.46,11.39,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,0,3,1,1,1,3,3,2,0,4,0,1,3,0,3,1,3,1,4,2,2,0,2,3,3,2,2,3,2,2,2,1,1,2,1,3,0,1,2,5,0,5,2,3,1,1,1,2,0,2,1,2,0,2,1,1,0,3,3,1,1,1,5,1,0,1,1,1,2,0,0,1,1,2,5,2,3,5,2,2,1,2,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4,2,3,6,16,13,24,20,24,30,17,24,21,22,9,4,1,2,1,1,1,1,0,0,1,2,0,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690331.134,2331.1337,3,0,398,398,131.12,2522,2570,16.04,18.29,978.04,37.68,341.60,22.74,46.63,3.04,272.53,39.07,599.12,1007.03,28.41,11.35,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,1,0,2,0,1,0,1,1,0,1,1,2,1,0,0,0,2,0,2,2,3,1,0,1,1,1,0,1,1,3,0,1,1,4,1,3,2,3,0,2,2,1,2,0,3,3,3,0,2,1,0,1,1,1,1,3,0,2,0,1,1,4,1,0,1,2,2,0,2,2,1,1,3,6,3,3,3,2,1,2,2,1,2,0,2,1,0,2,0,1,0,1,0,2,1,1,1,1,0,2,8,12,14,18,26,27,16,25,26,23,17,15,6,0,1,1,1,3,0,1,1,2,3,1,1,1,1,1,1,1,1,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690332.134,2332.1339,3,0,427,427,143.40,2523,2571,15.84,18.49,978.01,37.67,341.60,22.68,48.65,2.98,274.29,39.03,599.56,1006.59,28.28,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,2,1,3,3,0,0,0,2,0,3,1,2,0,0,0,1,1,0,3,1,3,1,1,5,5,2,5,1,0,1,1,1,0,3,3,1,1,1,0,1,1,2,2,1,4,1,0,1,3,2,1,0,3,6,2,0,0,0,0,5,2,0,4,1,0,1,1,1,1,2,0,2,5,2,1,2,1,2,1,2,1,1,2,4,0,0,1,0,1,0,0,1,0,2,2,0,0,1,0,0,2,5,8,11,13,18,20,24,23,27,25,30,28,11,7,0,1,1,0,2,2,0,0,3,1,1,2,4,0,2,0,2,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690333.134,2333.1336,3,0,388,388,128.16,2518,2567,16.24,18.98,978.05,37.68,341.60,21.56,47.07,3.03,272.09,39.11,600.44,1010.11,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,1,0,2,1,2,3,3,1,1,1,1,2,3,3,1,0,1,0,3,2,4,0,0,1,1,0,2,2,0,4,0,1,1,1,4,0,2,0,0,1,0,1,0,1,4,2,1,0,1,0,1,3,1,1,0,2,2,1,0,1,1,2,3,1,1,4,2,0,1,1,3,2,4,2,3,1,2,1,1,1,1,2,0,1,0,1,3,0,1,0,0,0,0,0,0,1,1,2,0,3,10,9,14,18,24,24,27,13,25,23,22,13,4,3,0,2,0,1,0,1,3,2,1,1,1,4,1,1,2,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690334.134,2334.1338,3,0,395,395,130.02,2519,2568,16.19,18.61,977.98,37.69,341.60,23.15,48.57,3.04,265.93,39.07,600.44,1006.15,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,1,1,2,0,0,2,3,0,0,2,2,0,2,1,1,2,1,2,1,0,2,2,0,4,1,0,3,1,2,2,1,0,1,0,1,1,1,1,3,1,3,1,4,2,2,1,3,1,1,0,1,3,1,1,1,0,1,3,7,1,1,2,3,3,1,8,1,0,3,4,1,1,0,1,1,0,0,0,2,0,0,0,1,0,2,0,2,1,6,8,15,18,19,28,24,18,24,20,20,21,4,2,2,0,1,0,1,1,0,1,3,3,5,4,1,3,1,0,1,0,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690335.133,2335.1334,3,0,520,520,186.13,2520,2569,16.53,18.28,977.96,37.69,341.60,24.24,49.85,2.79,274.29,39.07,600.44,1007.03,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,1,7,3,5,10,5,5,1,4,8,8,3,8,3,2,3,2,5,2,2,1,2,2,6,2,4,2,0,1,2,4,2,1,0,1,1,1,1,2,2,1,1,0,1,3,2,1,0,0,0,6,0,0,1,2,0,0,0,1,1,2,0,2,1,2,1,2,1,3,1,4,4,4,3,4,3,5,0,3,3,7,3,0,1,0,3,1,1,1,2,0,0,0,0,0,1,1,0,3,4,7,13,26,21,33,32,23,30,28,23,11,6,5,2,4,2,2,0,0,0,2,2,4,0,2,1,1,0,1,1,0,2,1,3,0,2,1,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690336.134,2336.1339,3,0,409,409,137.72,2520,2567,15.85,18.27,977.95,37.69,341.60,26.13,46.35,2.97,271.21,39.07,600.00,1005.71,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,2,2,0,2,2,3,2,1,2,2,3,1,1,5,2,3,4,0,0,1,0,1,0,1,1,1,3,2,3,4,3,2,1,2,1,1,2,0,2,0,0,1,0,0,2,0,0,1,0,2,0,3,2,1,1,0,2,3,2,2,2,0,3,1,4,1,1,2,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,4,3,6,9,15,15,28,30,31,22,20,18,19,24,7,1,2,0,3,0,1,1,1,1,1,1,1,1,4,0,2,1,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690337.133,2337.1334,3,0,397,397,129.44,2520,2567,15.75,18.44,977.93,37.70,341.60,21.62,48.13,3.07,274.73,38.91,599.56,1006.59,28.38,11.41,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,2,1,0,1,1,3,2,2,3,2,1,0,2,2,2,2,3,1,3,1,1,0,2,0,1,2,2,4,1,1,1,1,3,0,0,2,0,2,1,0,0,2,0,0,0,4,0,2,0,1,1,0,0,1,2,0,5,2,2,4,2,3,1,4,2,2,3,0,0,1,1,3,1,0,1,0,0,1,2,0,0,0,2,0,2,1,2,5,10,8,15,25,27,32,20,23,24,17,16,8,4,1,2,2,1,1,0,0,0,5,2,0,2,1,0,2,5,2,2,1,1,2,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690338.134,2338.1337,3,0,418,418,141.76,2521,2570,16.31,18.82,978.04,37.71,341.60,21.15,47.10,2.95,272.53,39.09,599.12,1006.15,28.38,11.35,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,2,1,1,1,2,1,1,1,1,1,2,0,0,2,1,2,2,2,3,0,3,0,1,0,1,2,1,3,0,0,3,2,1,1,2,2,3,3,2,2,3,1,0,4,0,5,0,1,3,1,0,2,2,1,1,2,1,0,1,0,1,2,1,3,0,1,1,1,1,1,1,1,2,0,1,3,1,3,1,2,2,3,2,1,0,1,1,0,2,0,0,0,0,0,2,0,0,3,1,1,3,5,9,14,15,21,27,26,27,23,19,21,19,12,5,3,2,0,1,0,4,1,5,0,2,3,0,5,0,2,1,2,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690339.134,2339.1338,3,0,433,433,145.55,2520,2568,16.07,18.40,978.02,37.72,341.60,22.89,48.47,2.98,272.53,38.95,600.00,1007.03,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,0,0,1,0,0,3,1,1,2,0,2,2,1,1,2,0,1,1,2,0,0,1,1,1,4,5,1,3,2,1,1,0,2,2,1,3,2,0,2,2,1,1,1,1,0,0,1,2,3,1,2,1,0,6,2,2,1,2,2,0,3,1,3,0,0,2,1,1,5,2,3,2,2,5,2,5,2,6,2,4,2,1,2,2,1,0,0,1,0,1,0,1,0,0,1,1,0,4,3,6,5,15,18,17,26,14,33,26,31,14,25,13,4,0,3,0,1,1,1,4,0,2,0,0,1,2,2,2,1,1,0,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690340.133,2340.1334,3,0,371,371,119.53,2522,2569,15.65,18.51,978.01,37.73,341.60,21.07,46.68,3.10,272.53,39.09,599.56,1004.84,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,1,0,1,2,1,0,2,3,1,0,1,2,0,2,5,1,1,2,0,3,2,1,2,2,0,0,2,3,2,0,0,1,1,1,2,0,0,0,1,0,1,1,1,1,1,0,1,0,2,2,2,2,0,3,1,2,0,1,0,4,2,0,0,2,2,4,4,1,1,2,2,4,0,3,3,1,0,3,3,0,1,0,0,2,0,3,0,1,0,0,1,0,0,0,0,1,2,0,0,1,4,3,16,24,20,20,25,26,25,21,11,16,7,1,0,1,0,0,0,1,1,3,2,3,1,2,1,0,1,2,2,3,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690341.134,2341.1336,3,0,423,423,142.06,2522,2569,15.72,18.30,977.96,37.74,341.60,21.56,47.51,2.98,270.33,39.09,600.00,1008.79,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,0,1,1,0,3,2,4,1,1,2,3,2,0,1,2,4,3,2,1,2,0,3,1,2,2,0,6,2,0,2,1,0,0,3,0,0,1,0,1,0,1,0,1,0,1,3,0,1,1,3,1,3,1,1,3,0,0,4,3,0,2,0,1,0,3,0,1,2,1,2,1,4,2,1,3,5,4,5,2,0,3,2,3,1,1,0,1,1,0,0,2,1,1,0,0,1,1,1,0,3,2,1,3,10,22,15,23,30,18,33,23,26,11,18,8,3,2,1,0,1,0,2,0,1,0,1,2,1,2,3,0,0,1,1,0,2,1,0,0,1,0,2,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690342.134,2342.1335,3,0,409,409,136.39,2521,2566,14.96,18.68,978.00,37.75,341.60,23.83,48.31,3.00,269.89,39.07,599.56,1007.03,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,0,0,2,1,3,0,1,2,1,1,0,1,0,1,0,1,1,0,2,1,3,0,1,1,4,2,2,1,2,2,1,1,2,2,2,1,2,2,1,0,4,0,4,1,0,1,1,1,3,1,3,1,2,0,0,2,3,0,2,3,0,2,0,2,0,2,3,0,0,1,3,1,1,2,3,2,3,1,3,1,2,5,4,2,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,2,5,7,7,7,17,27,27,24,25,22,30,21,12,7,1,1,0,0,0,2,4,1,3,0,3,1,4,1,2,2,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
